File Name,MIoU Prediction 1,MIoU Prediction 2,Delta MIoU
bremen_000295_000019_gtFine_labelTrainIds.png,30.76,31.79,1.03
bremen_000298_000019_gtFine_labelTrainIds.png,31.83,32.86,1.03
cologne_000133_000019_gtFine_labelTrainIds.png,26.45,27.48,1.03
dusseldorf_000181_000019_gtFine_labelTrainIds.png,32.35,33.38,1.03
dusseldorf_000204_000019_gtFine_labelTrainIds.png,40.6,41.63,1.03
erfurt_000048_000019_gtFine_labelTrainIds.png,30.31,31.34,1.03
hanover_000000_040221_gtFine_labelTrainIds.png,27.72,28.75,1.03
hanover_000000_046200_gtFine_labelTrainIds.png,24.91,25.94,1.03
strasbourg_000000_018616_gtFine_labelTrainIds.png,24.23,25.26,1.03
strasbourg_000001_013266_gtFine_labelTrainIds.png,32.4,33.43,1.03
tubingen_000044_000019_gtFine_labelTrainIds.png,37.57,38.6,1.03
tubingen_000121_000019_gtFine_labelTrainIds.png,31.75,32.78,1.03
cologne_000113_000019_gtFine_labelTrainIds.png,24.66,25.68,1.02
dusseldorf_000017_000019_gtFine_labelTrainIds.png,20.45,21.46,1.02
dusseldorf_000044_000019_gtFine_labelTrainIds.png,33.58,34.6,1.02
dusseldorf_000084_000019_gtFine_labelTrainIds.png,39.41,40.43,1.02
strasbourg_000000_030324_gtFine_labelTrainIds.png,23.4,24.41,1.02
strasbourg_000001_031683_gtFine_labelTrainIds.png,23.66,24.68,1.02
stuttgart_000109_000019_gtFine_labelTrainIds.png,40.58,41.6,1.02
aachen_000153_000019_gtFine_labelTrainIds.png,22.36,23.37,1.01
aachen_000165_000019_gtFine_labelTrainIds.png,28.12,29.13,1.01
bremen_000265_000019_gtFine_labelTrainIds.png,23.44,24.45,1.01
hamburg_000000_085982_gtFine_labelTrainIds.png,28.53,29.54,1.01
krefeld_000000_015868_gtFine_labelTrainIds.png,29.41,30.42,1.01
monchengladbach_000000_009191_gtFine_labelTrainIds.png,28.7,29.71,1.01
strasbourg_000001_031582_gtFine_labelTrainIds.png,31.42,32.42,1.01
stuttgart_000034_000019_gtFine_labelTrainIds.png,30.48,31.49,1.01
stuttgart_000110_000019_gtFine_labelTrainIds.png,26.65,27.66,1.01
stuttgart_000111_000019_gtFine_labelTrainIds.png,25.81,26.82,1.01
tubingen_000050_000019_gtFine_labelTrainIds.png,38.12,39.13,1.01
tubingen_000063_000019_gtFine_labelTrainIds.png,24.94,25.95,1.01
ulm_000018_000019_gtFine_labelTrainIds.png,41.15,42.16,1.01
bremen_000307_000019_gtFine_labelTrainIds.png,34.2,35.21,1
cologne_000087_000019_gtFine_labelTrainIds.png,28.64,29.64,1
darmstadt_000027_000019_gtFine_labelTrainIds.png,34.09,35.08,1
dusseldorf_000143_000019_gtFine_labelTrainIds.png,39.3,40.3,1
hamburg_000000_073758_gtFine_labelTrainIds.png,42.4,43.4,1
strasbourg_000000_015764_gtFine_labelTrainIds.png,33.39,34.38,1
stuttgart_000098_000019_gtFine_labelTrainIds.png,31.07,32.07,1
tubingen_000071_000019_gtFine_labelTrainIds.png,30.84,31.84,1
weimar_000060_000019_gtFine_labelTrainIds.png,37.39,38.39,1
zurich_000076_000019_gtFine_labelTrainIds.png,37.19,38.19,1
zurich_000079_000019_gtFine_labelTrainIds.png,32.91,33.9,1
zurich_000081_000019_gtFine_labelTrainIds.png,22.67,23.67,1
bochum_000000_001097_gtFine_labelTrainIds.png,28.97,29.96,0.99
bremen_000032_000019_gtFine_labelTrainIds.png,34.92,35.92,0.99
cologne_000080_000019_gtFine_labelTrainIds.png,21.32,22.3,0.99
dusseldorf_000010_000019_gtFine_labelTrainIds.png,35.68,36.67,0.99
dusseldorf_000022_000019_gtFine_labelTrainIds.png,25.2,26.2,0.99
erfurt_000071_000019_gtFine_labelTrainIds.png,30.83,31.82,0.99
strasbourg_000001_007864_gtFine_labelTrainIds.png,28.9,29.89,0.99
stuttgart_000029_000019_gtFine_labelTrainIds.png,32.69,33.68,0.99
stuttgart_000057_000019_gtFine_labelTrainIds.png,24.04,25.03,0.99
aachen_000063_000019_gtFine_labelTrainIds.png,41.27,42.25,0.98
bremen_000136_000019_gtFine_labelTrainIds.png,31.96,32.94,0.98
bremen_000141_000019_gtFine_labelTrainIds.png,28.53,29.51,0.98
cologne_000005_000019_gtFine_labelTrainIds.png,21.77,22.74,0.98
dusseldorf_000113_000019_gtFine_labelTrainIds.png,28.82,29.81,0.98
dusseldorf_000176_000019_gtFine_labelTrainIds.png,32.4,33.38,0.98
erfurt_000070_000019_gtFine_labelTrainIds.png,28.32,29.31,0.98
hanover_000000_026356_gtFine_labelTrainIds.png,37.12,38.1,0.98
hanover_000000_040133_gtFine_labelTrainIds.png,31.63,32.61,0.98
krefeld_000000_027075_gtFine_labelTrainIds.png,25.77,26.76,0.98
strasbourg_000000_032186_gtFine_labelTrainIds.png,28.66,29.64,0.98
strasbourg_000000_033062_gtFine_labelTrainIds.png,38.45,39.42,0.98
ulm_000073_000019_gtFine_labelTrainIds.png,32.19,33.17,0.98
bremen_000147_000019_gtFine_labelTrainIds.png,29.77,30.74,0.97
cologne_000148_000019_gtFine_labelTrainIds.png,37.84,38.81,0.97
dusseldorf_000101_000019_gtFine_labelTrainIds.png,13.83,14.8,0.97
dusseldorf_000102_000019_gtFine_labelTrainIds.png,23.62,24.59,0.97
erfurt_000037_000019_gtFine_labelTrainIds.png,38.4,39.37,0.97
jena_000061_000019_gtFine_labelTrainIds.png,36.54,37.51,0.97
krefeld_000000_001566_gtFine_labelTrainIds.png,16.69,17.66,0.97
stuttgart_000039_000019_gtFine_labelTrainIds.png,13.81,14.78,0.97
tubingen_000142_000019_gtFine_labelTrainIds.png,29.74,30.71,0.97
aachen_000103_000019_gtFine_labelTrainIds.png,33.25,34.21,0.96
bremen_000124_000019_gtFine_labelTrainIds.png,29.54,30.5,0.96
cologne_000029_000019_gtFine_labelTrainIds.png,29.89,30.85,0.96
dusseldorf_000014_000019_gtFine_labelTrainIds.png,28.53,29.49,0.96
hamburg_000000_073672_gtFine_labelTrainIds.png,37.25,38.21,0.96
strasbourg_000000_000751_gtFine_labelTrainIds.png,28.17,29.13,0.96
ulm_000038_000019_gtFine_labelTrainIds.png,31.17,32.14,0.96
zurich_000113_000019_gtFine_labelTrainIds.png,35.52,36.48,0.96
aachen_000045_000019_gtFine_labelTrainIds.png,35.12,36.08,0.95
dusseldorf_000177_000019_gtFine_labelTrainIds.png,23.81,24.75,0.95
erfurt_000038_000019_gtFine_labelTrainIds.png,32.46,33.41,0.95
hamburg_000000_038729_gtFine_labelTrainIds.png,29.89,30.85,0.95
hanover_000000_027998_gtFine_labelTrainIds.png,35.02,35.97,0.95
hanover_000000_043653_gtFine_labelTrainIds.png,31.29,32.24,0.95
hanover_000000_052649_gtFine_labelTrainIds.png,24.76,25.71,0.95
jena_000049_000019_gtFine_labelTrainIds.png,21.91,22.86,0.95
jena_000110_000019_gtFine_labelTrainIds.png,26.88,27.83,0.95
stuttgart_000146_000019_gtFine_labelTrainIds.png,22.6,23.56,0.95
ulm_000009_000019_gtFine_labelTrainIds.png,20.76,21.71,0.95
weimar_000059_000019_gtFine_labelTrainIds.png,31.77,32.71,0.95
weimar_000138_000019_gtFine_labelTrainIds.png,31.9,32.85,0.95
zurich_000027_000019_gtFine_labelTrainIds.png,35.29,36.25,0.95
aachen_000012_000019_gtFine_labelTrainIds.png,34.06,35.01,0.94
bochum_000000_027951_gtFine_labelTrainIds.png,26.68,27.62,0.94
bremen_000226_000019_gtFine_labelTrainIds.png,29.5,30.43,0.94
cologne_000008_000019_gtFine_labelTrainIds.png,34.67,35.61,0.94
dusseldorf_000039_000019_gtFine_labelTrainIds.png,29.84,30.78,0.94
erfurt_000031_000019_gtFine_labelTrainIds.png,35.07,36.01,0.94
erfurt_000086_000019_gtFine_labelTrainIds.png,25.8,26.75,0.94
hamburg_000000_027857_gtFine_labelTrainIds.png,35.85,36.79,0.94
monchengladbach_000000_007851_gtFine_labelTrainIds.png,31.2,32.15,0.94
stuttgart_000066_000019_gtFine_labelTrainIds.png,32.39,33.34,0.94
weimar_000031_000019_gtFine_labelTrainIds.png,22.35,23.29,0.94
weimar_000107_000019_gtFine_labelTrainIds.png,34.75,35.69,0.94
aachen_000160_000019_gtFine_labelTrainIds.png,32.4,33.33,0.93
bochum_000000_025746_gtFine_labelTrainIds.png,23.66,24.58,0.93
bremen_000176_000019_gtFine_labelTrainIds.png,39.73,40.66,0.93
dusseldorf_000134_000019_gtFine_labelTrainIds.png,28.7,29.63,0.93
erfurt_000098_000019_gtFine_labelTrainIds.png,39.53,40.46,0.93
strasbourg_000000_025907_gtFine_labelTrainIds.png,30.82,31.74,0.93
stuttgart_000069_000019_gtFine_labelTrainIds.png,29.63,30.56,0.93
tubingen_000116_000019_gtFine_labelTrainIds.png,27.98,28.91,0.93
weimar_000117_000019_gtFine_labelTrainIds.png,35.71,36.64,0.93
bochum_000000_014332_gtFine_labelTrainIds.png,30.61,31.53,0.92
bremen_000120_000019_gtFine_labelTrainIds.png,29.89,30.81,0.92
cologne_000068_000019_gtFine_labelTrainIds.png,37.07,37.99,0.92
dusseldorf_000076_000019_gtFine_labelTrainIds.png,35.39,36.31,0.92
dusseldorf_000147_000019_gtFine_labelTrainIds.png,23.79,24.71,0.92
erfurt_000072_000019_gtFine_labelTrainIds.png,39.18,40.1,0.92
aachen_000007_000019_gtFine_labelTrainIds.png,28.53,29.44,0.91
aachen_000116_000019_gtFine_labelTrainIds.png,28.3,29.21,0.91
aachen_000117_000019_gtFine_labelTrainIds.png,37.92,38.84,0.91
cologne_000144_000019_gtFine_labelTrainIds.png,24.76,25.68,0.91
erfurt_000012_000019_gtFine_labelTrainIds.png,39.19,40.09,0.91
jena_000028_000019_gtFine_labelTrainIds.png,38.33,39.24,0.91
strasbourg_000000_014503_gtFine_labelTrainIds.png,34.02,34.92,0.91
strasbourg_000000_015131_gtFine_labelTrainIds.png,18.11,19.02,0.91
strasbourg_000000_029915_gtFine_labelTrainIds.png,23.56,24.46,0.91
ulm_000031_000019_gtFine_labelTrainIds.png,29.03,29.94,0.91
zurich_000031_000019_gtFine_labelTrainIds.png,37.9,38.81,0.91
bremen_000001_000019_gtFine_labelTrainIds.png,24.64,25.54,0.9
bremen_000033_000019_gtFine_labelTrainIds.png,34.42,35.32,0.9
bremen_000238_000019_gtFine_labelTrainIds.png,31.04,31.94,0.9
bremen_000275_000019_gtFine_labelTrainIds.png,29.93,30.83,0.9
dusseldorf_000055_000019_gtFine_labelTrainIds.png,26.85,27.76,0.9
hanover_000000_047870_gtFine_labelTrainIds.png,29.18,30.08,0.9
hanover_000000_051842_gtFine_labelTrainIds.png,23.56,24.46,0.9
strasbourg_000001_042309_gtFine_labelTrainIds.png,35.11,36.01,0.9
ulm_000015_000019_gtFine_labelTrainIds.png,17.21,18.11,0.9
zurich_000000_000019_gtFine_labelTrainIds.png,30.53,31.43,0.9
zurich_000057_000019_gtFine_labelTrainIds.png,30.78,31.68,0.9
aachen_000138_000019_gtFine_labelTrainIds.png,38.26,39.14,0.89
bochum_000000_003245_gtFine_labelTrainIds.png,26.82,27.71,0.89
bremen_000257_000019_gtFine_labelTrainIds.png,31.75,32.63,0.89
cologne_000037_000019_gtFine_labelTrainIds.png,36.51,37.4,0.89
cologne_000150_000019_gtFine_labelTrainIds.png,29.98,30.86,0.89
dusseldorf_000192_000019_gtFine_labelTrainIds.png,30.74,31.62,0.89
hamburg_000000_100300_gtFine_labelTrainIds.png,35,35.89,0.89
hanover_000000_056800_gtFine_labelTrainIds.png,30.54,31.43,0.89
hanover_000000_057710_gtFine_labelTrainIds.png,30.91,31.8,0.89
strasbourg_000001_026856_gtFine_labelTrainIds.png,19.72,20.61,0.89
strasbourg_000001_037645_gtFine_labelTrainIds.png,21.87,22.77,0.89
stuttgart_000079_000019_gtFine_labelTrainIds.png,25.84,26.73,0.89
tubingen_000143_000019_gtFine_labelTrainIds.png,30.97,31.86,0.89
zurich_000059_000019_gtFine_labelTrainIds.png,36.2,37.09,0.89
aachen_000087_000019_gtFine_labelTrainIds.png,33.56,34.44,0.88
bremen_000197_000019_gtFine_labelTrainIds.png,24.24,25.12,0.88
darmstadt_000050_000019_gtFine_labelTrainIds.png,39.42,40.3,0.88
hamburg_000000_055414_gtFine_labelTrainIds.png,34.87,35.75,0.88
hanover_000000_013205_gtFine_labelTrainIds.png,30.44,31.32,0.88
hanover_000000_040051_gtFine_labelTrainIds.png,31.56,32.43,0.88
hanover_000000_056361_gtFine_labelTrainIds.png,34.95,35.84,0.88
hanover_000000_057532_gtFine_labelTrainIds.png,21.21,22.09,0.88
monchengladbach_000000_007098_gtFine_labelTrainIds.png,29.8,30.68,0.88
strasbourg_000001_004260_gtFine_labelTrainIds.png,21.84,22.72,0.88
stuttgart_000105_000019_gtFine_labelTrainIds.png,27.33,28.21,0.88
tubingen_000018_000019_gtFine_labelTrainIds.png,36.46,37.33,0.88
zurich_000063_000019_gtFine_labelTrainIds.png,32.05,32.94,0.88
bremen_000020_000019_gtFine_labelTrainIds.png,34.61,35.48,0.87
bremen_000100_000019_gtFine_labelTrainIds.png,30.39,31.27,0.87
cologne_000031_000019_gtFine_labelTrainIds.png,30.02,30.88,0.87
cologne_000033_000019_gtFine_labelTrainIds.png,29.26,30.13,0.87
dusseldorf_000124_000019_gtFine_labelTrainIds.png,26.38,27.25,0.87
dusseldorf_000183_000019_gtFine_labelTrainIds.png,23.38,24.25,0.87
hamburg_000000_008494_gtFine_labelTrainIds.png,24.42,25.29,0.87
jena_000108_000019_gtFine_labelTrainIds.png,29.98,30.85,0.87
jena_000111_000019_gtFine_labelTrainIds.png,30.55,31.42,0.87
krefeld_000000_013139_gtFine_labelTrainIds.png,24.77,25.64,0.87
stuttgart_000053_000019_gtFine_labelTrainIds.png,29.62,30.48,0.87
bremen_000230_000019_gtFine_labelTrainIds.png,32.58,33.44,0.86
erfurt_000041_000019_gtFine_labelTrainIds.png,28.74,29.6,0.86
hanover_000000_041232_gtFine_labelTrainIds.png,38.14,39,0.86
monchengladbach_000000_033454_gtFine_labelTrainIds.png,24.85,25.71,0.86
strasbourg_000001_013767_gtFine_labelTrainIds.png,23.47,24.33,0.86
strasbourg_000001_040761_gtFine_labelTrainIds.png,28.45,29.31,0.86
stuttgart_000106_000019_gtFine_labelTrainIds.png,27.74,28.6,0.86
stuttgart_000162_000019_gtFine_labelTrainIds.png,33.44,34.3,0.86
stuttgart_000172_000019_gtFine_labelTrainIds.png,37.17,38.04,0.86
tubingen_000051_000019_gtFine_labelTrainIds.png,27.24,28.1,0.86
ulm_000069_000019_gtFine_labelTrainIds.png,31.37,32.24,0.86
aachen_000094_000019_gtFine_labelTrainIds.png,27.8,28.65,0.85
aachen_000131_000019_gtFine_labelTrainIds.png,30.75,31.6,0.85
cologne_000147_000019_gtFine_labelTrainIds.png,31.47,32.32,0.85
hanover_000000_019456_gtFine_labelTrainIds.png,24.58,25.44,0.85
jena_000029_000019_gtFine_labelTrainIds.png,38.47,39.32,0.85
krefeld_000000_018004_gtFine_labelTrainIds.png,25.47,26.32,0.85
monchengladbach_000000_032540_gtFine_labelTrainIds.png,30.39,31.24,0.85
stuttgart_000152_000019_gtFine_labelTrainIds.png,26.85,27.7,0.85
ulm_000093_000019_gtFine_labelTrainIds.png,24.88,25.73,0.85
zurich_000051_000019_gtFine_labelTrainIds.png,32.26,33.1,0.85
bremen_000067_000019_gtFine_labelTrainIds.png,26.93,27.76,0.84
cologne_000126_000019_gtFine_labelTrainIds.png,27.73,28.57,0.84
dusseldorf_000153_000019_gtFine_labelTrainIds.png,29.45,30.29,0.84
erfurt_000023_000019_gtFine_labelTrainIds.png,36.86,37.69,0.84
jena_000117_000019_gtFine_labelTrainIds.png,35.15,35.99,0.84
krefeld_000000_021553_gtFine_labelTrainIds.png,29.74,30.58,0.84
monchengladbach_000000_013228_gtFine_labelTrainIds.png,33.45,34.29,0.84
stuttgart_000174_000019_gtFine_labelTrainIds.png,36.33,37.17,0.84
stuttgart_000193_000019_gtFine_labelTrainIds.png,37.87,38.71,0.84
tubingen_000083_000019_gtFine_labelTrainIds.png,26.18,27.02,0.84
zurich_000091_000019_gtFine_labelTrainIds.png,31.5,32.35,0.84
aachen_000076_000019_gtFine_labelTrainIds.png,24.27,25.1,0.83
cologne_000065_000019_gtFine_labelTrainIds.png,22.98,23.81,0.83
dusseldorf_000042_000019_gtFine_labelTrainIds.png,31.1,31.93,0.83
dusseldorf_000148_000019_gtFine_labelTrainIds.png,32.77,33.6,0.83
hamburg_000000_023472_gtFine_labelTrainIds.png,33.98,34.81,0.83
hamburg_000000_074425_gtFine_labelTrainIds.png,30.88,31.71,0.83
hamburg_000000_099368_gtFine_labelTrainIds.png,27.1,27.93,0.83
hamburg_000000_105464_gtFine_labelTrainIds.png,20.87,21.7,0.83
hanover_000000_004230_gtFine_labelTrainIds.png,28.67,29.5,0.83
jena_000102_000019_gtFine_labelTrainIds.png,39.52,40.34,0.83
krefeld_000000_025434_gtFine_labelTrainIds.png,24.95,25.77,0.83
krefeld_000000_028378_gtFine_labelTrainIds.png,29.93,30.76,0.83
bochum_000000_023435_gtFine_labelTrainIds.png,18.76,19.57,0.82
cologne_000115_000019_gtFine_labelTrainIds.png,25.45,26.27,0.82
dusseldorf_000210_000019_gtFine_labelTrainIds.png,35.31,36.13,0.82
erfurt_000063_000019_gtFine_labelTrainIds.png,33.92,34.74,0.82
hamburg_000000_020211_gtFine_labelTrainIds.png,36.72,37.54,0.82
hanover_000000_002140_gtFine_labelTrainIds.png,33.17,33.99,0.82
hanover_000000_014319_gtFine_labelTrainIds.png,29.53,30.35,0.82
krefeld_000000_021814_gtFine_labelTrainIds.png,24.23,25.05,0.82
monchengladbach_000000_012376_gtFine_labelTrainIds.png,25.49,26.31,0.82
strasbourg_000000_009619_gtFine_labelTrainIds.png,26.91,27.73,0.82
strasbourg_000001_009097_gtFine_labelTrainIds.png,25.89,26.7,0.82
tubingen_000115_000019_gtFine_labelTrainIds.png,31.09,31.91,0.82
bremen_000177_000019_gtFine_labelTrainIds.png,30.98,31.79,0.81
cologne_000084_000019_gtFine_labelTrainIds.png,19.75,20.57,0.81
darmstadt_000016_000019_gtFine_labelTrainIds.png,25.99,26.8,0.81
dusseldorf_000060_000019_gtFine_labelTrainIds.png,36.57,37.38,0.81
dusseldorf_000214_000019_gtFine_labelTrainIds.png,21.69,22.5,0.81
erfurt_000061_000019_gtFine_labelTrainIds.png,28.8,29.61,0.81
stuttgart_000125_000019_gtFine_labelTrainIds.png,22.65,23.45,0.81
tubingen_000019_000019_gtFine_labelTrainIds.png,22.03,22.84,0.81
tubingen_000133_000019_gtFine_labelTrainIds.png,28.56,29.37,0.81
weimar_000131_000019_gtFine_labelTrainIds.png,32.27,33.08,0.81
zurich_000052_000019_gtFine_labelTrainIds.png,30.26,31.07,0.81
bochum_000000_020776_gtFine_labelTrainIds.png,38.35,39.15,0.8
bremen_000254_000019_gtFine_labelTrainIds.png,28.28,29.08,0.8
cologne_000131_000019_gtFine_labelTrainIds.png,23.33,24.13,0.8
dusseldorf_000109_000019_gtFine_labelTrainIds.png,26.57,27.37,0.8
erfurt_000059_000019_gtFine_labelTrainIds.png,36.09,36.89,0.8
hanover_000000_020655_gtFine_labelTrainIds.png,35.27,36.07,0.8
monchengladbach_000000_015126_gtFine_labelTrainIds.png,22.79,23.59,0.8
strasbourg_000000_013863_gtFine_labelTrainIds.png,23.97,24.77,0.8
strasbourg_000001_055698_gtFine_labelTrainIds.png,34.32,35.12,0.8
stuttgart_000043_000019_gtFine_labelTrainIds.png,18.71,19.5,0.8
stuttgart_000049_000019_gtFine_labelTrainIds.png,32.15,32.95,0.8
stuttgart_000065_000019_gtFine_labelTrainIds.png,23.9,24.7,0.8
tubingen_000100_000019_gtFine_labelTrainIds.png,29.34,30.14,0.8
tubingen_000119_000019_gtFine_labelTrainIds.png,32.72,33.53,0.8
ulm_000033_000019_gtFine_labelTrainIds.png,24.64,25.43,0.8
aachen_000120_000019_gtFine_labelTrainIds.png,23.92,24.71,0.79
bremen_000050_000019_gtFine_labelTrainIds.png,37.88,38.67,0.79
bremen_000059_000019_gtFine_labelTrainIds.png,27.25,28.03,0.79
cologne_000082_000019_gtFine_labelTrainIds.png,31.39,32.18,0.79
hamburg_000000_054850_gtFine_labelTrainIds.png,32.6,33.39,0.79
strasbourg_000000_024179_gtFine_labelTrainIds.png,31.62,32.4,0.79
strasbourg_000000_026575_gtFine_labelTrainIds.png,26.25,27.04,0.79
strasbourg_000000_027156_gtFine_labelTrainIds.png,27,27.79,0.79
stuttgart_000088_000019_gtFine_labelTrainIds.png,27.97,28.76,0.79
bremen_000248_000019_gtFine_labelTrainIds.png,25.51,26.29,0.78
cologne_000100_000019_gtFine_labelTrainIds.png,32.47,33.25,0.78
dusseldorf_000105_000019_gtFine_labelTrainIds.png,31.37,32.15,0.78
dusseldorf_000213_000019_gtFine_labelTrainIds.png,26.56,27.34,0.78
erfurt_000099_000019_gtFine_labelTrainIds.png,25.64,26.42,0.78
krefeld_000000_017342_gtFine_labelTrainIds.png,25.8,26.58,0.78
strasbourg_000000_005249_gtFine_labelTrainIds.png,34.76,35.54,0.78
stuttgart_000149_000019_gtFine_labelTrainIds.png,30,30.78,0.78
tubingen_000130_000019_gtFine_labelTrainIds.png,23.75,24.53,0.78
zurich_000029_000019_gtFine_labelTrainIds.png,29.52,30.29,0.78
aachen_000034_000019_gtFine_labelTrainIds.png,19.85,20.62,0.77
bochum_000000_032169_gtFine_labelTrainIds.png,32.32,33.08,0.77
cologne_000132_000019_gtFine_labelTrainIds.png,32.76,33.54,0.77
dusseldorf_000144_000019_gtFine_labelTrainIds.png,26.4,27.17,0.77
dusseldorf_000149_000019_gtFine_labelTrainIds.png,24.37,25.14,0.77
hamburg_000000_032719_gtFine_labelTrainIds.png,28.9,29.67,0.77
hanover_000000_052512_gtFine_labelTrainIds.png,35.31,36.08,0.77
jena_000066_000019_gtFine_labelTrainIds.png,32.65,33.43,0.77
jena_000083_000019_gtFine_labelTrainIds.png,26.55,27.32,0.77
monchengladbach_000000_006169_gtFine_labelTrainIds.png,24.95,25.72,0.77
strasbourg_000000_014235_gtFine_labelTrainIds.png,29.69,30.46,0.77
strasbourg_000001_018432_gtFine_labelTrainIds.png,28.76,29.53,0.77
stuttgart_000062_000019_gtFine_labelTrainIds.png,33.5,34.26,0.77
tubingen_000031_000019_gtFine_labelTrainIds.png,32.18,32.95,0.77
weimar_000109_000019_gtFine_labelTrainIds.png,34.89,35.66,0.77
aachen_000104_000019_gtFine_labelTrainIds.png,27.35,28.11,0.76
aachen_000161_000019_gtFine_labelTrainIds.png,26.44,27.2,0.76
cologne_000098_000019_gtFine_labelTrainIds.png,25.65,26.41,0.76
dusseldorf_000064_000019_gtFine_labelTrainIds.png,31.32,32.07,0.76
dusseldorf_000197_000019_gtFine_labelTrainIds.png,25.24,26,0.76
dusseldorf_000220_000019_gtFine_labelTrainIds.png,25.82,26.59,0.76
erfurt_000079_000019_gtFine_labelTrainIds.png,27.76,28.52,0.76
hamburg_000000_061790_gtFine_labelTrainIds.png,25.84,26.6,0.76
krefeld_000000_008239_gtFine_labelTrainIds.png,23.1,23.86,0.76
strasbourg_000001_002949_gtFine_labelTrainIds.png,19.21,19.97,0.76
strasbourg_000001_039231_gtFine_labelTrainIds.png,27.36,28.11,0.76
tubingen_000058_000019_gtFine_labelTrainIds.png,25.94,26.7,0.76
tubingen_000069_000019_gtFine_labelTrainIds.png,29.9,30.66,0.76
weimar_000086_000019_gtFine_labelTrainIds.png,20.99,21.75,0.76
zurich_000024_000019_gtFine_labelTrainIds.png,28.43,29.19,0.76
zurich_000109_000019_gtFine_labelTrainIds.png,33.75,34.51,0.76
bremen_000081_000019_gtFine_labelTrainIds.png,33.39,34.13,0.75
dusseldorf_000056_000019_gtFine_labelTrainIds.png,22.12,22.86,0.75
hanover_000000_026183_gtFine_labelTrainIds.png,28.37,29.12,0.75
hanover_000000_048274_gtFine_labelTrainIds.png,25.09,25.85,0.75
strasbourg_000000_030435_gtFine_labelTrainIds.png,31.11,31.86,0.75
aachen_000081_000019_gtFine_labelTrainIds.png,27.85,28.59,0.74
aachen_000085_000019_gtFine_labelTrainIds.png,31.43,32.17,0.74
