Image Name,mIoU,Class 0 IoU,Class 1 IoU,Class 2 IoU,Class 3 IoU,Class 4 IoU,Class 5 IoU,Class 6 IoU,Class 7 IoU,Class 8 IoU,Class 9 IoU,Class 10 IoU,Class 11 IoU,Class 12 IoU,Class 13 IoU,Class 14 IoU,Class 15 IoU,Class 16 IoU,Class 17 IoU,Class 18 IoU
bremen_000291_000019,0.295,0.8579,0.8192,0.7483,0,0.0005,0.325,0,0,0.8859,0.6464,0.5049,0.047,0,0.7705,0,0,0,0,0
bremen_000292_000019,0.4369,0.8785,0.9061,0.7229,0,0.2961,0.1636,0.1181,0.5264,0.8633,0.7597,0.9206,0.3657,0.2925,0.7009,0,0,0,0,0.7874
bremen_000293_000019,0.2998,0.7501,0.1816,0.8616,0,0,0.3935,0,0,0.9333,0.7502,0.8742,0,0,0.9527,0,0,0,0,0
bremen_000294_000019,0.3392,0.8421,0.2616,0.2327,0.5861,0.0354,0.4822,0,0,0.9223,0.7209,0.8151,0,0,0.8989,0,0,0,0,0.6468
bremen_000295_000019,0.3543,0.8866,0.7724,0.751,0,0,0.2667,0,0.268,0.8697,0.6399,0.8796,0.5233,0,0.8676,0,0,0,0,0.0069
bremen_000296_000019,0.3837,0.88,0.4842,0.787,0,0.565,0.3107,0,0.2017,0.8688,0.7065,0.7054,0,0.6853,0.8316,0,0,0,0,0.2636
bremen_000297_000019,0.3022,0.8259,0.5119,0.8127,0,0.6704,0.5679,0,0.0237,0.8856,0,0.723,0,0,0.5892,0,0,0,0,0.132
bremen_000298_000019,0.3527,0.6539,0.1259,0.885,0,0,0.1996,0.1282,0.2605,0.8683,0.48,0.8705,0.5925,0,0.9452,0,0,0,0,0.6921
bremen_000299_000019,0.2878,0.9032,0.1746,0.8257,0,0,0.2611,0.0632,0,0.9043,0.081,0.8134,0.5986,0.0077,0.8351,0,0,0,0,0.0003
bremen_000300_000019,0.3538,0.8667,0.2321,0.6208,0,0,0.2935,0,0.0701,0.9455,0.5363,0.8064,0,0.518,0.9118,0.3632,0,0,0,0.5583
bremen_000301_000019,0.2621,0.8881,0.0019,0.7956,0,0,0.4244,0,0,0.9365,0.4734,0.5481,0,0,0.9116,0,0,0,0,0
bremen_000302_000019,0.4311,0.7439,0.2616,0.7709,0.6376,0.3832,0.4822,0,0.5321,0.824,0.5301,0.9338,0.5833,0,0.8543,0,0,0,0,0.6536
bremen_000303_000019,0.3822,0.8103,0.2064,0.7989,0.0092,0.0008,0.339,0,0.3574,0.8205,0.5069,0.9513,0.5935,0.7026,0.7917,0,0,0,0,0.373
bremen_000304_000019,0.3993,0.8717,0.5665,0.7788,0,0,0.5919,0.5347,0.4403,0.8388,0.5489,0.9077,0.4624,0,0.7268,0,0,0,0,0.3189
bremen_000305_000019,0.3572,0.7318,0.6623,0.8692,0,0.0024,0.3884,0,0.1139,0.8148,0,0.9049,0.3911,0.5988,0.7582,0,0,0,0,0.5519
bremen_000306_000019,0.3948,0.739,0.092,0.4413,0.0867,0.6871,0.4346,0.8884,0.7416,0.812,0.1716,0.8048,0.7646,0,0.8367,0,0,0,0,0
bremen_000307_000019,0.3825,0.7697,0.8576,0.8263,0.6107,0,0.4385,0.2568,0.2737,0.8324,0.0193,0.8373,0,0.6791,0.4163,0,0,0,0,0.4506
bremen_000308_000019,0.4441,0.8381,0.8803,0.8645,0,0,0.6354,0.062,0.8261,0.8415,0.3815,0.9148,0.0038,0.7244,0.93,0,0,0,0,0.5351
bremen_000309_000019,0.3699,0.8914,0.7061,0.8881,0,0,0.3941,0.5798,0.7952,0.9068,0,0.857,0,0,0.9637,0,0,0,0.0465,0
bremen_000310_000019,0.4549,0.8705,0.6549,0.7902,0,0.7111,0.5651,0.0874,0.334,0.9452,0.0851,0.8942,0.5395,0.7708,0.3269,0,0,0,0.5675,0.5001
bremen_000311_000019,0.3598,0.9097,0.8563,0.8925,0,0,0.3551,0.2195,0.1349,0.6897,0.4988,0.9237,0.1126,0,0.5653,0.6021,0,0,0,0.076
bremen_000312_000019,0.2546,0.87,0.13,0.8919,0,0,0.3814,0,0,0.7745,0.0329,0.8497,0.0026,0,0.9048,0,0,0,0,0
bremen_000313_000019,0.4111,0.8303,0.4379,0.8713,0,0,0.4539,0.1615,0,0.7387,0.4173,0.7642,0.7702,0,0.8914,0.8534,0,0,0,0.621
bremen_000314_000019,0.3669,0.8024,0.7756,0.7768,0,0,0.6618,0.6956,0.1349,0.864,0,0.9317,0.6772,0,0,0,0,0,0,0.6504
bremen_000315_000019,0.3283,0.8407,0.0001,0.9431,0,0,0.1992,0,0.3418,0.8698,0,0.7031,0.6994,0,0.9607,0,0,0,0,0.6788
cologne_000000_000019,0.3385,0.7864,0.7443,0.6838,0,0.712,0.4614,0.0018,0.457,0.8495,0,0.8226,0,0,0.9118,0,0,0,0,0
cologne_000001_000019,0.3462,0.8455,0.2685,0.7898,0,0,0.3511,0.2406,0.3458,0.8415,0.2551,0.8449,0.6907,0,0.8511,0,0,0,0.191,0.0628
cologne_000002_000019,0.3668,0.7799,0.4501,0.8239,0,0,0.2949,0,0.8432,0.7904,0.2679,0.8442,0.7146,0,0.8663,0,0,0,0,0.2946
cologne_000003_000019,0.3208,0.8179,0.1891,0.8855,0,0,0.2182,0.0628,0.0759,0.8161,0.1989,0.8762,0.4445,0,0.9215,0.5895,0,0,0,0
cologne_000004_000019,0.2432,0.0002,0,0.8812,0,0,0,0,0.5937,0.8262,0,0.8794,0.5285,0,0.9108,0,0,0,0,0
cologne_000005_000019,0.218,0.0061,0.0092,0.9075,0.0822,0,0.1825,0,0.4483,0.8596,0,0,0.7104,0,0.936,0,0,0,0,0
cologne_000006_000019,0.3966,0.8741,0.7551,0.7352,0,0,0.4903,0.5723,0.5305,0.8091,0,0.8781,0.6526,0,0.8249,0,0,0,0,0.4133
cologne_000007_000019,0.3592,0.8451,0.6569,0.6934,0,0,0.4931,0.4017,0.44,0.8671,0,0.868,0.0001,0,0.8757,0,0,0,0,0.6842
cologne_000008_000019,0.3914,0.8485,0.8609,0.5711,0,0.0167,0.5128,0.7328,0.3263,0.8513,0,0.8584,0.2683,0.3997,0.7956,0,0,0,0,0.3938
cologne_000009_000019,0.4214,0.8496,0.8047,0.6848,0,0,0.4316,0.5818,0.7012,0.8322,0,0.911,0.677,0,0.8212,0,0,0,0,0.7121
cologne_000010_000019,0.2947,0.723,0.479,0.8455,0,0,0.1457,0,0,0.8713,0.3568,0.6567,0.6597,0,0.8625,0,0,0,0,0
cologne_000011_000019,0.3663,0.8172,0.525,0.7053,0.0483,0,0.3861,0.3106,0.3668,0.8467,0.7427,0.6597,0.7365,0,0.8155,0,0,0,0,0
cologne_000012_000019,0.3783,0.8664,0.1851,0.4153,0.0588,0.303,0.341,0.2556,0.4901,0.8033,0.4398,0.8194,0.1613,0.6697,0.9146,0,0,0,0,0.4649
cologne_000013_000019,0.3313,0.8925,0.3919,0.684,0,0,0.5857,0,0.6206,0.8646,0.5659,0.858,0,0,0.8315,0,0,0,0,0
cologne_000014_000019,0.4715,0.8454,0.8986,0.7711,0.451,0.7573,0.4584,0.3752,0.9129,0.8714,0,0.9043,0.7932,0,0.9189,0,0,0,0,0
cologne_000015_000019,0.3902,0.8906,0.6136,0.7066,0.017,0,0.4196,0.6389,0.5832,0.7764,0.4994,0.8379,0.5461,0,0.8497,0,0,0,0,0.0343
cologne_000016_000019,0.2731,0.8813,0.2793,0.7274,0,0.1888,0.4575,0.3228,0,0.5332,0.0872,0.8973,0,0,0.8147,0,0,0,0,0
cologne_000017_000019,0.335,0.8824,0.2522,0.7907,0,0.0495,0.2963,0.0713,0.5444,0.8791,0.3549,0.9357,0.4617,0,0.8465,0,0,0,0,0
cologne_000018_000019,0.4809,0.8544,0,0.643,0,0,0.7505,0.768,0.7936,0.8812,0.6393,0.7991,0.503,0.481,0.7991,0,0.6821,0,0,0.5429
cologne_000019_000019,0.3861,0.8681,0.8153,0.8794,0,0.0176,0.0883,0,0.4187,0.8281,0,0.5857,0.2551,0.6673,0.8454,0,0,0,0.6185,0.449
cologne_000020_000019,0.3394,0.7893,0.5388,0.7043,0,0,0.0955,0.6216,0.3656,0.8994,0,0.5985,0.7988,0,0.8652,0.171,0,0,0,0
cologne_000021_000019,0.4318,0.8452,0.4442,0.7658,0,0.5148,0.5525,0,0.3773,0.8079,0.2009,0.5266,0.3079,0.6956,0.7975,0,0,0,0.7992,0.5678
cologne_000022_000019,0.4287,0.81,0.4922,0.7555,0,0,0.3532,0.7312,0.6015,0.824,0.2685,0.5626,0.4179,0.149,0.5502,0.503,0,0,0.5625,0.5641
cologne_000023_000019,0.3889,0.0688,0.3972,0.658,0,0,0.3451,0.4492,0.7388,0.8384,0.8354,0.7732,0.7202,0.1921,0.7952,0,0,0,0,0.5773
cologne_000024_000019,0.2063,0.8656,0,0.6954,0,0,0.3117,0,0,0.835,0,0.3244,0,0,0.887,0,0,0,0,0
cologne_000025_000019,0.2406,0.8116,0,0.5757,0,0,0.0914,0,0.6277,0.7721,0,0.615,0.1354,0,0.9417,0,0,0,0,0
cologne_000026_000019,0.3445,0.8573,0.7622,0.43,0,0.1265,0.2689,0.6111,0.6607,0.8271,0.0144,0,0.3008,0.5576,0.8401,0,0,0,0,0.288
cologne_000027_000019,0.2708,0.867,0.1254,0.7107,0.0421,0,0.0892,0.4638,0.4923,0.7665,0.354,0,0.3462,0,0.8876,0,0,0,0,0
cologne_000028_000019,0.3452,0.8603,0.903,0.8252,0,0.0097,0.3865,0,0.7332,0.7758,0,0.6451,0.5863,0,0.6246,0,0,0,0,0.2094
cologne_000029_000019,0.3428,0.8327,0.535,0.8564,0,0,0.253,0,0.7771,0.7897,0,0.8875,0.6406,0,0.9404,0,0,0,0,0
cologne_000030_000019,0.3219,0.8305,0.5899,0.759,0,0,0.1679,0,0.2917,0.8801,0.0507,0.7776,0.3941,0,0.5958,0,0,0,0.3446,0.4336
cologne_000031_000019,0.3464,0.8777,0.8269,0.8871,0.0606,0,0.5254,0,0.726,0.8541,0,0.8909,0.0593,0.0043,0.8688,0,0,0,0,0
cologne_000032_000019,0.3447,0.8388,0.8596,0.6614,0,0,0.4627,0.5285,0.374,0.6795,0,0,0.697,0.4954,0.5592,0,0,0,0,0.3936
cologne_000033_000019,0.3375,0.8522,0.7901,0.7892,0,0,0.5123,0.5074,0.7958,0.4296,0,0,0.8507,0,0.8845,0,0,0,0,0
cologne_000034_000019,0.3855,0.8882,0.5145,0.8749,0.0706,0.6892,0.4431,0.5057,0.7636,0.9289,0,0,0.473,0,0.6678,0,0,0,0.5051,0
cologne_000035_000019,0.4338,0.8723,0.4091,0.8804,0.3457,0.4905,0.3464,0.6846,0.6328,0.849,0,0.779,0.6639,0.6023,0.6866,0,0,0,0,0
cologne_000036_000019,0.3164,0.8562,0.31,0.6708,0,0,0.503,0.5913,0.6612,0.7835,0.1623,0.5351,0.212,0,0.7243,0,0,0,0,0.001
cologne_000037_000019,0.4121,0.893,0.8265,0.8241,0,0.7551,0.3271,0.3748,0.4322,0.8767,0,0.7593,0.1779,0.2493,0.893,0,0,0,0,0.4407
cologne_000038_000019,0.2793,0.8473,0.1558,0.7073,0,0.1655,0.3757,0.2951,0.0919,0.8836,0.7611,0,0.1505,0,0.872,0,0,0,0,0
cologne_000039_000019,0.2802,0.9094,0.0677,0.2359,0,0,0.483,0,0.2891,0.9123,0.6876,0.6696,0.6733,0,0.3956,0,0,0,0,0
cologne_000040_000019,0.3361,0.847,0.6654,0.6717,0,0.2858,0.6359,0.3342,0.0942,0.8342,0,0.8924,0.0881,0,0.6319,0,0,0,0,0.4058
cologne_000041_000019,0.4297,0.8922,0.8877,0.7888,0.6131,0,0.5125,0.6859,0.1708,0.8449,0.756,0.8516,0.2753,0,0.8126,0,0,0,0,0.0736
cologne_000042_000019,0.4445,0.8224,0.8862,0.9099,0,0,0.5404,0.6742,0.4478,0.7205,0,0.8544,0.7122,0,0.859,0.4735,0,0,0,0.5458
cologne_000043_000019,0.3412,0.8995,0.3937,0.8644,0,0.1845,0.368,0.6215,0,0.8071,0.3244,0.4406,0.5004,0,0.5332,0,0,0,0,0.5454
cologne_000044_000019,0.3325,0.8449,0.2185,0.5861,0,0.5293,0.1153,0.1862,0.2685,0.7687,0.4832,0.9046,0.5168,0,0.3792,0,0,0,0,0.516
cologne_000045_000019,0.392,0.8146,0.1572,0.8181,0,0,0.3139,0.5637,0.6761,0.8881,0.7819,0.8892,0.6312,0,0.9131,0,0,0,0,0
cologne_000046_000019,0.4557,0.8176,0.2752,0.806,0,0,0.3692,0.6846,0.7473,0.8483,0.4856,0.8415,0.7618,0.61,0.9061,0,0,0,0,0.5045
cologne_000047_000019,0.4184,0.8539,0.5385,0.7177,0,0,0.6032,0.2092,0.5121,0.8784,0.5554,0.7071,0.4465,0.6258,0.8592,0,0,0,0,0.4432
cologne_000048_000019,0.2658,0.8303,0.023,0.8825,0,0,0.0432,0,0.7397,0.8369,0,0.7709,0,0,0.9238,0,0,0,0,0
cologne_000049_000019,0.3959,0.8859,0.714,0.8852,0,0.4526,0.161,0.2135,0.1158,0.9116,0,0.9022,0,0.7303,0.8508,0,0,0,0,0.7001
cologne_000050_000019,0.3384,0.6966,0.6595,0.8213,0,0,0.4803,0,0.8927,0.8512,0,0.3826,0,0,0.876,0,0,0,0,0.7687
cologne_000051_000019,0.3414,0.7911,0,0.9457,0,0,0.0795,0,0.7734,0.8883,0.5986,0.7597,0.7209,0,0.9292,0,0,0,0,0
cologne_000052_000019,0.3735,0.7499,0.6017,0.8716,0,0,0.4682,0,0.7118,0.851,0,0.7541,0.6359,0.3112,0.7153,0,0,0,0,0.4267
cologne_000053_000019,0.332,0.7803,0.3246,0.6858,0,0,0.2181,0,0.0882,0.5712,0,0.8946,0.5531,0.699,0.8728,0,0,0,0,0.6211
cologne_000054_000019,0.3691,0.7232,0.3613,0.7997,0,0,0.4791,0,0.5104,0.5838,0,0.9115,0.4977,0,0.8273,0,0,0,0.7411,0.5781
cologne_000055_000019,0.357,0.8232,0.6615,0.7947,0,0,0.4184,0.0081,0.5591,0.6641,0,0.8646,0.1613,0.403,0.8984,0,0,0,0,0.5256
cologne_000056_000019,0.3288,0.3177,0.1711,0.7641,0,0.0704,0.5639,0.4299,0.1815,0.7106,0,0.8352,0.5766,0.4115,0.7319,0,0,0,0,0.4826
cologne_000057_000019,0.3252,0.8692,0.7924,0.8556,0,0,0.3165,0,0,0.7778,0,0.9009,0.6052,0,0.7242,0,0,0,0,0.337
cologne_000058_000019,0.3337,0.8506,0.0001,0.4834,0,0,0.5962,0.5146,0,0.8631,0.6597,0,0.7657,0.8031,0.7843,0,0,0,0,0.0194
cologne_000059_000019,0.3109,0.8641,0,0.7539,0,0.3025,0.3306,0.2042,0.1551,0.8761,0.7678,0.7497,0,0,0.9027,0,0,0,0,0
cologne_000060_000019,0.3364,0.8908,0,0.3869,0,0.6122,0.3567,0,0.6669,0.8605,0.8022,0.8843,0,0,0.9312,0,0,0,0,0
cologne_000061_000019,0.4083,0.7924,0.8684,0.6635,0,0,0.3346,0.368,0.4739,0.8961,0.7276,0.9108,0.7814,0,0.941,0,0,0,0,0
cologne_000062_000019,0.4036,0.8843,0,0.0827,0,0.6781,0.5406,0,0.9347,0.9094,0.6452,0.8671,0,0,0.8249,0,0,0.8848,0,0.4166
cologne_000063_000019,0.2835,0.88,0,0.173,0,0,0.1322,0,0.1939,0.8668,0.5955,0.665,0.3486,0,0.5636,0,0.9675,0,0,0
cologne_000064_000019,0.3607,0.8484,0.8456,0.643,0,0.146,0.0255,0.1652,0.6194,0.6214,0,0.8571,0.1207,0,0.725,0,0.7656,0.0026,0,0.4671
cologne_000065_000019,0.277,0.896,0,0.799,0,0,0.3619,0.0668,0.3503,0.8066,0,0.872,0.1907,0,0.9147,0,0,0.0044,0,0
cologne_000066_000019,0.3312,0.8711,0.6741,0.7679,0,0,0.2924,0.3464,0.357,0.8606,0,0.8349,0.3664,0,0.9229,0,0,0,0,0
cologne_000067_000019,0.3679,0.8235,0.8827,0.8844,0,0,0.2931,0.0029,0.5847,0.9025,0.3387,0.8658,0.4841,0,0.9273,0,0,0,0,0
cologne_000068_000019,0.4183,0.9033,0.8211,0.6353,0,0.0022,0.433,0.5258,0.7251,0.8206,0,0.8242,0.4783,0.5179,0.6417,0,0,0,0,0.6188
cologne_000069_000019,0.2982,0.7645,0.0297,0.7198,0,0,0.4229,0,0.3068,0.8518,0.2933,0.6322,0.7412,0,0.9042,0,0,0,0,0
cologne_000070_000019,0.3642,0.8642,0.7717,0.7781,0,0,0.319,0.1718,0.6663,0.7357,0.0926,0.8752,0,0,0.8831,0,0,0,0,0.7624
cologne_000071_000019,0.2963,0.8621,0.5143,0.7661,0,0,0.1911,0,0.3791,0.9036,0,0,0.5194,0,0.9039,0,0,0,0,0.5893
cologne_000072_000019,0.2902,0.8826,0.6232,0.8786,0,0,0.1289,0,0,0.6247,0,0.9018,0.5596,0,0.9142,0,0,0,0,0
cologne_000073_000019,0.2914,0.8765,0.0043,0.9212,0,0,0,0,0.531,0.8932,0,0.9296,0.46,0,0.9218,0,0,0,0,0
cologne_000074_000019,0.326,0.8755,0.1855,0.898,0,0,0.0268,0.109,0.6216,0.4731,0,0.9357,0.2796,0,0.9441,0,0,0,0,0.8444
cologne_000075_000019,0.3357,0.8239,0.3828,0.8819,0,0,0.5151,0.5844,0.531,0,0,0.6757,0.3349,0.1494,0.8553,0,0,0,0,0.6437
cologne_000076_000019,0.3496,0.8733,0.7616,0.8564,0,0.0184,0.4012,0.0974,0,0.8873,0,0.845,0.1865,0.0282,0.8902,0,0,0,0.7976,0
cologne_000077_000019,0.3037,0.8793,0,0.6725,0,0,0.2178,0.0746,0.6628,0.8355,0.3089,0.8136,0.0126,0,0.9294,0.3627,0,0,0,0
cologne_000078_000019,0.3362,0.8865,0.0575,0.7645,0,0.0006,0.3277,0.4958,0.1965,0.8327,0,0.8253,0.4571,0.2984,0.8782,0,0,0,0,0.367
cologne_000079_000019,0.3018,0.8897,0.8133,0.8426,0,0,0.0248,0,0,0.6188,0,0.9132,0.7066,0,0.926,0,0,0,0,0
cologne_000080_000019,0.2592,0.8749,0.0284,0.8414,0,0,0,0,0,0.5133,0,0.938,0.1054,0,0.913,0.7105,0,0,0,0
cologne_000081_000019,0.3329,0.876,0,0.7506,0,0,0.2159,0.3889,0.1098,0.7521,0,0.9213,0.4786,0.5462,0.929,0,0,0,0,0.3562
cologne_000082_000019,0.3602,0.8795,0.4791,0.1108,0,0,0.4206,0.4734,0.1793,0.8025,0,0.8045,0.7154,0.4793,0.9341,0,0,0,0,0.5644
cologne_000083_000019,0.3543,0.8693,0.5372,0.5843,0,0,0.4484,0.2873,0.0762,0.8301,0,0.8312,0.6731,0.4061,0.6367,0,0,0,0,0.5518
cologne_000084_000019,0.2443,0.8887,0,0.9315,0,0,0.1392,0,0,0.8119,0,0.9221,0,0,0.9485,0,0,0,0,0
cologne_000085_000019,0.4089,0.8611,0.7069,0.768,0,0,0.438,0.4627,0.7289,0.6211,0.0246,0.9068,0.5937,0.3032,0.8456,0,0,0,0,0.5084
cologne_000086_000019,0.3625,0.8594,0.6361,0.809,0,0,0.2338,0.5443,0,0.7172,0,0.921,0.75,0.557,0.3917,0,0,0,0,0.4672
cologne_000087_000019,0.3285,0.7998,0.6464,0.8714,0,0,0.121,0,0,0.5717,0,0.9187,0.3975,0.6332,0.9161,0,0,0,0,0.3655
cologne_000088_000019,0.3785,0.8842,0.827,0.8882,0,0,0.531,0,0.6,0.5642,0,0.9129,0.1557,0.3624,0.8691,0,0,0,0,0.5961
cologne_000089_000019,0.3529,0.8312,0.4759,0.8152,0,0,0.0638,0,0.648,0.8456,0,0.8697,0.6458,0.3327,0.8047,0,0,0,0,0.372
cologne_000090_000019,0.2505,0.6612,0,0.8467,0,0,0.5066,0,0,0.8256,0.0018,0.1314,0,0.7,0.9269,0,0,0,0,0.1601
cologne_000091_000019,0.2904,0.8631,0.644,0.8922,0,0,0.4608,0,0.0074,0.8507,0,0.8833,0,0,0.9151,0,0,0,0,0
cologne_000092_000019,0.3477,0.8153,0.1062,0.8008,0,0,0.1218,0,0.7014,0.7988,0.4636,0.6329,0.057,0,0.8503,0,0,0,0.6722,0.5852
cologne_000093_000019,0.2732,0.631,0.0607,0.9109,0,0,0.3945,0,0.8724,0.8377,0,0.5721,0,0,0.9109,0,0,0,0,0
cologne_000094_000019,0.279,0.7136,0.4404,0.8504,0,0,0,0,0.4296,0.8308,0.0068,0.7266,0.3854,0,0.8716,0,0,0,0,0.0462
cologne_000095_000019,0.3643,0.876,0.213,0.8776,0,0,0.1692,0.0855,0.6489,0.726,0,0.9204,0.6631,0.4952,0.8484,0,0,0,0,0.3982
cologne_000096_000019,0.2901,0.8343,0.0104,0.7684,0,0,0.2829,0,0.4472,0.8798,0.371,0.5686,0,0.3049,0.8383,0,0,0,0,0.2058
cologne_000097_000019,0.2569,0.8237,0,0.7937,0,0.1116,0.2408,0.4202,0.3626,0.8215,0.2574,0,0,0,0.8336,0,0,0,0,0.2151
cologne_000098_000019,0.3013,0.852,0,0.7973,0,0,0.1839,0.0727,0.7763,0.7299,0.339,0.4838,0.5882,0,0.9023,0,0,0,0,0
cologne_000099_000019,0.3234,0.832,0.4779,0.6691,0,0,0.023,0.0499,0.0953,0.657,0.411,0.557,0.6613,0,0.8959,0,0,0,0,0.8155
cologne_000100_000019,0.3711,0.8825,0.7346,0.7612,0,0.0602,0.4124,0.5675,0.3031,0.7816,0.5217,0.8109,0.621,0,0.5946,0,0,0,0,0
cologne_000101_000019,0.2278,0.8815,0.1813,0.64,0,0,0.2826,0.1576,0.3723,0.7335,0,0.401,0.3565,0,0.3229,0,0,0,0,0
cologne_000102_000019,0.339,0.893,0.744,0.8927,0,0,0.3817,0.5927,0.4002,0.3523,0,0.8871,0.5248,0,0.7729,0,0,0,0,0
cologne_000103_000019,0.3565,0.8693,0.6089,0.843,0,0,0.1393,0.0485,0.4571,0.5717,0.2676,0.8276,0.3049,0.63,0.8475,0,0,0,0,0.3582
cologne_000104_000019,0.3235,0.8184,0.8443,0.7851,0,0,0.2252,0.3826,0.304,0.5674,0.228,0.7377,0.3367,0,0.9165,0,0,0,0,0
cologne_000105_000019,0.3516,0.8813,0.7176,0.7726,0,0,0.4791,0.1026,0.0255,0.7358,0.0019,0.8906,0.6253,0,0.6891,0,0,0,0,0.7586
cologne_000106_000019,0.3649,0.9166,0.573,0.8592,0,0.2179,0.3899,0.4931,0.387,0.7096,0,0.8768,0.5655,0.0896,0.1179,0,0,0,0,0.7366
cologne_000107_000019,0.3742,0.9038,0.5873,0.8555,0,0.1782,0.3716,0.4021,0.4704,0.6934,0,0.874,0.2359,0.3241,0.6127,0,0,0,0,0.6014
cologne_000108_000019,0.3577,0.8329,0.7331,0.641,0,0,0.397,0.2401,0.1234,0.7189,0,0.8154,0.8412,0,0,0,0,0.8231,0,0.6309
cologne_000109_000019,0.3746,0.8719,0.6028,0.3636,0,0,0.442,0.6994,0.5821,0.8744,0.5917,0.7634,0.4071,0,0.9184,0,0,0,0,0
cologne_000110_000019,0.3303,0.8928,0,0.8781,0,0.4628,0.7214,0,0,0.9155,0.6844,0.8855,0,0,0.8356,0,0,0,0,0
cologne_000111_000019,0.3867,0.8743,0.0609,0.6541,0,0,0.4715,0.4875,0.2967,0.8741,0.7187,0.862,0.292,0,0.8995,0.8562,0,0,0,0
cologne_000112_000019,0.3432,0.8726,0.069,0.8408,0.2945,0,0.4608,0.3773,0.3433,0.804,0.6444,0.8945,0,0,0.9194,0,0,0,0,0
cologne_000113_000019,0.2923,0.8678,0.0086,0.7975,0,0,0.3515,0.4375,0,0.8108,0.4606,0.8823,0,0,0.9366,0,0,0,0,0
cologne_000114_000019,0.309,0.8532,0.2195,0.6681,0,0,0.5183,0,0.2698,0.8409,0.7129,0.762,0.067,0,0.9272,0,0,0,0,0.0331
cologne_000115_000019,0.3,0.864,0.2804,0.8769,0,0,0.1664,0,0.1627,0.8845,0.7801,0,0,0,0.9255,0,0,0,0,0.7595
cologne_000116_000019,0.3925,0.8632,0.7921,0.8737,0,0,0.2362,0.42,0.323,0.7178,0.2681,0.8254,0.5307,0,0.81,0,0.7975,0,0,0
cologne_000117_000019,0.3052,0.8867,0.2802,0.7346,0,0,0.2874,0,0.7996,0.8451,0.3465,0.8693,0,0,0.7497,0,0,0,0,0
cologne_000118_000019,0.4633,0.8555,0.2443,0.8662,0,0.0202,0.604,0,0.8256,0.8867,0.8986,0.9307,0.4278,0,0.8823,0.8956,0,0,0,0.4661
cologne_000119_000019,0.3247,0.833,0.6984,0.7907,0,0,0.4546,0,0.3641,0,0,0.8556,0.7166,0,0.6518,0,0,0,0,0.8037
cologne_000120_000019,0.3897,0.8642,0.6512,0.763,0,0,0.4058,0,0.6071,0.8462,0,0.8824,0.5832,0,0.8232,0,0.1337,0,0,0.8447
cologne_000121_000019,0.4428,0.7324,0.6787,0.8831,0,0,0.4741,0,0.589,0.872,0.2719,0.8711,0.8891,0,0.5899,0,0.8893,0,0.0372,0.636
cologne_000122_000019,0.3305,0.8864,0.8495,0.2049,0,0.0177,0.3485,0.0116,0.6709,0.8456,0.7056,0.8626,0,0,0.8757,0,0,0,0,0
cologne_000123_000019,0.3529,0.8208,0.6001,0.8513,0,0,0.6364,0,0.5755,0.886,0,0.7001,0.624,0,0.5513,0,0,0,0,0.4603
cologne_000124_000019,0.4028,0.8399,0.6008,0.8088,0,0,0.5627,0.7469,0.7887,0.8769,0.0081,0.7136,0.7863,0,0.92,0,0,0,0,0
cologne_000125_000019,0.3223,0.825,0.5576,0.8335,0,0,0.603,0,0.7622,0.884,0,0,0.814,0,0.8441,0,0,0,0,0
cologne_000126_000019,0.3096,0.6147,0.4072,0.9046,0,0,0.6488,0,0.2336,0.8913,0,0.7201,0.694,0,0.7684,0,0,0,0,0
cologne_000127_000019,0.3275,0.8027,0.8542,0.7695,0,0,0.2893,0,0.3732,0,0,0.8971,0.7283,0,0.9419,0,0,0,0,0.5669
cologne_000128_000019,0.3151,0.7666,0.6144,0.7455,0,0.3101,0.15,0,0.7332,0.5789,0,0.3099,0.8638,0,0.9143,0,0,0,0,0
cologne_000129_000019,0.4012,0.8348,0.8431,0.9006,0.6499,0,0.6533,0,0.5711,0.8509,0,0.6792,0.7449,0,0.8955,0,0,0,0,0
cologne_000130_000019,0.305,0.8619,0.6828,0.9085,0,0,0.0647,0,0.2368,0.7693,0,0,0.7569,0.2357,0.9439,0,0,0,0,0.3341
cologne_000131_000019,0.2729,0.7522,0.5076,0.6909,0,0,0.6794,0,0.6189,0.5825,0,0.6152,0.7247,0,0.0141,0,0,0,0,0
cologne_000132_000019,0.3745,0.8908,0.8713,0.8243,0,0,0.4388,0.3508,0,0.8842,0,0.8831,0.2427,0,0.914,0,0,0,0,0.8158
cologne_000133_000019,0.3088,0.8425,0.6607,0.8688,0,0,0.2894,0.4568,0.1051,0.8099,0,0.9132,0,0,0.9208,0,0,0,0,0
cologne_000134_000019,0.3565,0.8106,0,0.8088,0,0,0.2384,0.2827,0,0.8965,0,0.9418,0.8005,0.3778,0.8857,0,0.0881,0,0,0.6424
cologne_000135_000019,0.3261,0.8363,0.2202,0.7715,0,0,0.4691,0.3635,0,0.8688,0,0.9412,0.8825,0,0.8432,0,0,0,0,0
cologne_000136_000019,0.3386,0.8901,0,0.8413,0,0,0.0741,0,0.3329,0.8825,0,0.9533,0.7613,0,0.8161,0,0.8813,0,0,0
cologne_000137_000019,0.4611,0.9153,0.758,0.9044,0.3621,0,0.3464,0.5068,0.3808,0.9334,0.4166,0.8411,0.6135,0.7344,0.7271,0,0,0,0,0.3219
